"Name","FacilityType","Location","Status","Food","Latitude","Longitude","Availability","Zip.Codes","description","FoodType"
"SOHOMEI, LLC","Truck","MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599)","REQUESTED","cold truck. deli: bbq chicken skewer: chinese spring roll: chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. drinks: coke: 7-up: dr. pepper: pepsi: redbull: vitamin water: rockstar: coconut juice: water. hot drinks: coffee: tea.",37.7807231475444,-122.447789640478,"Mo-Fr:9AM-10AM",54,"<strong>Name: </strong>SOHOMEI, LLC<br><strong>Food:</strong> COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.<br><strong>Location:</strong> MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:9AM-10AM",""
"SOHOMEI, LLC","Truck","MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165)","REQUESTED","cold truck. deli: bbq chicken skewer: chinese spring roll: chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. drinks: coke: 7-up: dr. pepper: pepsi: redbull: vitamin water: rockstar: coconut juice: water. hot drinks: coffee: tea.",37.7791572053411,-122.411615430519,"Mo-Fr:12PM-1PM",28853,"<strong>Name: </strong>SOHOMEI, LLC<br><strong>Food:</strong> COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.<br><strong>Location:</strong> MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:12PM-1PM",""
"SOHOMEI, LLC","Truck","CLAY ST: BATTERY ST to SANSOME ST (400 - 499)","REQUESTED","cold truck. deli: bbq chicken skewer: chinese spring roll: chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. drinks: coke: 7-up: dr. pepper: pepsi: redbull: vitamin water: rockstar: coconut juice: water. hot drinks: coffee: tea.",37.7951055609814,-122.400876633726,"Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM",28860,"<strong>Name: </strong>SOHOMEI, LLC<br><strong>Food:</strong> COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.<br><strong>Location:</strong> CLAY ST: BATTERY ST to SANSOME ST (400 - 499)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM",""
"Singh Brothers Ice Cream","Truck","YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499)","REQUESTED","ice cream: pre-packaged chips: candies: bottled water & canned soda",37.7251817007288,-122.388192688444,"Mo-Fr:2PM-3PM",58,"<strong>Name: </strong>Singh Brothers Ice Cream<br><strong>Food:</strong> Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA<br><strong>Location:</strong> YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:2PM-3PM",""
"Singh Brothers Ice Cream","Truck","KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199)","REQUESTED","ice cream: pre-packaged chips: candies: bottled water & canned soda",37.729438288454,-122.376657800723,"Mo-Fr:4PM-5PM",58,"<strong>Name: </strong>Singh Brothers Ice Cream<br><strong>Food:</strong> Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA<br><strong>Location:</strong> KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:4PM-5PM",""
"Singh Brothers Ice Cream","Truck","WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599)","REQUESTED","ice cream: pre-packaged chips: candies: bottled water & canned soda",37.727168068782,-122.390029148701,"Mo-Fr:2PM-3PM",58,"<strong>Name: </strong>Singh Brothers Ice Cream<br><strong>Food:</strong> Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA<br><strong>Location:</strong> WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:2PM-3PM",""
"Singh Brothers Ice Cream","Truck","SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299)","REQUESTED","ice cream: pre-packaged chips: candies: bottled water & canned soda",37.7267082729622,-122.3836249172,"Mo-Fr:3PM-4PM",58,"<strong>Name: </strong>Singh Brothers Ice Cream<br><strong>Food:</strong> Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA<br><strong>Location:</strong> SHAFTER AVE: HAWES ST to INGALLS ST (1200 - 1299)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:3PM-4PM",""
"Singh Brothers Ice Cream","Truck","QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199)","REQUESTED","ice cream: pre-packaged chips: candies: bottled water & canned soda",37.7277444907011,-122.382107375242,"Mo-Fr:3PM-4PM",58,"<strong>Name: </strong>Singh Brothers Ice Cream<br><strong>Food:</strong> Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA<br><strong>Location:</strong> QUESADA AVE: CRISP RD to HAWES ST (1170 - 1199)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-Fr:3PM-4PM",""
"Esmeli Catering","Truck","HOOPER ST: 07TH ST to 08TH ST (100 - 199)","REQUESTED","tacos: burritos: quesadilla: tortas sodas",0,0,"",NA,"<strong>Name: </strong>Esmeli Catering<br><strong>Food:</strong> tacos: burritos: quesadilla: tortas sodas<br><strong>Location:</strong> HOOPER ST: 07TH ST to 08TH ST (100 - 199)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Got Snacks","Push Cart","03RD ST: TERRY A FRANCOIS BLVD to CHANNEL ST (1000 - 1099)","REQUESTED","sunflower seeds: crackerjacks: bottled water: peanuts: candy",37.7755101380495,-122.390999306002,"",310,"<strong>Name: </strong>Got Snacks<br><strong>Food:</strong> sunflower seeds: crackerjacks: bottled water: peanuts: candy<br><strong>Location:</strong> 03RD ST: TERRY A FRANCOIS BLVD to CHANNEL ST (1000 - 1099)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Buenafe","Truck","RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299)","REQUESTED","",37.7457492406203,-122.392481487678,"",58,"<strong>Name: </strong>Buenafe<br><strong>Food:</strong> <br><strong>Location:</strong> RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Swell Cream & Coffee","Truck","TARAVAL ST: 34TH AVE to 35TH AVE (2400 - 2499)","REQUESTED","ice cream: coffee: pastries",37.7425503735592,-122.492677082215,"",29491,"<strong>Name: </strong>Swell Cream & Coffee<br><strong>Food:</strong> Ice cream: coffee: pastries<br><strong>Location:</strong> TARAVAL ST: 34TH AVE to 35TH AVE (2400 - 2499)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"La Jefa","","SANSOME ST: BUSH ST to PINE ST (100 - 199)","REQUESTED","tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.",37.7918342630555,-122.401279616596,"",28854,"<strong>Name: </strong>La Jefa<br><strong>Food:</strong> Tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.<br><strong>Location:</strong> SANSOME ST: BUSH ST to PINE ST (100 - 199)<br><strong>Type:</strong> <br><strong>Availability:</strong> ",""
"La Jefa","","SUTTER ST: SANSOME ST to MONTGOMERY ST (50 - 99)","REQUESTED","tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.",37.7903462473414,-122.401850190989,"",28854,"<strong>Name: </strong>La Jefa<br><strong>Food:</strong> Tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.<br><strong>Location:</strong> SUTTER ST: SANSOME ST to MONTGOMERY ST (50 - 99)<br><strong>Type:</strong> <br><strong>Availability:</strong> ",""
"La Jefa","","04TH ST: NELSON RISING LN to GENE FRIEND WAY (1500 - 1599)","REQUESTED","tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.",37.7691244121681,-122.391474911246,"",310,"<strong>Name: </strong>La Jefa<br><strong>Food:</strong> Tacos: burritos: quesadillas: tortas: nachos (refried beans: cheese sauce: salsa fresca): carnes (beef: chicken: marinated pork: fried pork): canned beans: rice: sodas: horchata drinks.<br><strong>Location:</strong> 04TH ST: NELSON RISING LN to GENE FRIEND WAY (1500 - 1599)<br><strong>Type:</strong> <br><strong>Availability:</strong> ",""
"Pipo's Grill","Truck","FOLSOM ST: 14TH ST to 15TH ST (1800 - 1899)","REQUESTED","tacos: burritos: hot dogs: and hamburgers",37.7678524427181,-122.416104892532,"",28853,"<strong>Name: </strong>Pipo's Grill<br><strong>Food:</strong> Tacos: Burritos: Hot Dogs: and Hamburgers<br><strong>Location:</strong> FOLSOM ST: 14TH ST to 15TH ST (1800 - 1899)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Reecees Soulicious","Truck","BAY SHORE BLVD: END to OAKDALE AVE (185 - 299) -- EAST --","REQUESTED","fried chicken: fried fish: greens: mac & cheese: peach cobbler: and string beans",37.7453089086563,-122.403420059999,"Mo-We:7AM-7PM",58,"<strong>Name: </strong>Reecees Soulicious<br><strong>Food:</strong> Fried Chicken: Fried Fish: Greens: Mac & Cheese: Peach Cobbler: and String beans<br><strong>Location:</strong> BAY SHORE BLVD: END to OAKDALE AVE (185 - 299) -- EAST --<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Mo-We:7AM-7PM",""
"Tacos Santo Toribio","Truck","TOLAND ST: NEWCOMB AVE to OAKDALE AVE (900 - 999)","REQUESTED","tacos",37.7416236862353,-122.401547206397,"",58,"<strong>Name: </strong>Tacos Santo Toribio<br><strong>Food:</strong> tacos<br><strong>Location:</strong> TOLAND ST: NEWCOMB AVE to OAKDALE AVE (900 - 999)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Khalid M Malik","Push Cart","BATTERY ST: MARKET ST to BUSH ST (1 - 10)","REQUESTED","chicken sandwich: chicken gyro: chicken biryani",0,0,"",NA,"<strong>Name: </strong>Khalid M Malik<br><strong>Food:</strong> chicken sandwich: chicken gyro: chicken biryani<br><strong>Location:</strong> BATTERY ST: MARKET ST to BUSH ST (1 - 10)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Athena SF Gyro","Push Cart","MARKET ST: 11TH ST intersection","REQUESTED","gyro pita bread (lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks",37.77425926306,-122.419485988398,"We/Th/Fr:6AM-6PM",28853,"<strong>Name: </strong>Athena SF Gyro<br><strong>Food:</strong> Gyro pita bread (Lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks<br><strong>Location:</strong> MARKET ST: 11TH ST intersection<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> We/Th/Fr:6AM-6PM",""
"Fruteria Serrano","","MISSION ST: OCEAN AVE to PERSIA AVE (4650 - 4699)","REQUESTED","fruits including mangoes: pineapples: coconuts: watermelon: corn: cucumber: potatoes chips: water: mexican drinks: sodas: juices: snow cones",37.7236612795053,-122.43594382524,"Mo/Th/Fr:11AM-6PM",28861,"<strong>Name: </strong>Fruteria Serrano<br><strong>Food:</strong> Fruits including mangoes: pineapples: coconuts: watermelon: corn: cucumber: potatoes chips: water: Mexican drinks: sodas: juices: snow cones<br><strong>Location:</strong> MISSION ST: OCEAN AVE to PERSIA AVE (4650 - 4699)<br><strong>Type:</strong> <br><strong>Availability:</strong> Mo/Th/Fr:11AM-6PM",""
"Swell Cream & Coffee","Truck","TARAVAL ST: 36TH AVE to SUNSET BLVD (2600 - 2649)","REQUESTED","ice cream: coffee: pastries",37.7412902847707,-122.494377920435,"",29491,"<strong>Name: </strong>Swell Cream & Coffee<br><strong>Food:</strong> Ice cream: coffee: pastries<br><strong>Location:</strong> TARAVAL ST: 36TH AVE to SUNSET BLVD (2600 - 2649)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Halal Food","Push Cart","CALIFORNIA ST: DRUMM ST to DAVIS ST (1 - 99)","REQUESTED","rice chicken beef hot dogs and sandwich's and coke and water",37.7940531837329,-122.397347693326,"",28860,"<strong>Name: </strong>Halal Food<br><strong>Food:</strong> rice chicken beef hot dogs and sandwich's and coke and water<br><strong>Location:</strong> CALIFORNIA ST: DRUMM ST to DAVIS ST (1 - 99)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Off the Grid Services, LLC","Truck","DAVIS ST: DAVIS CT \ JACKSON ST to BROADWAY (500 - 699)","REQUESTED","varies truck to truck",0,0,"Tu/Th/Fr:10AM-3PM",NA,"<strong>Name: </strong>Off the Grid Services, LLC<br><strong>Food:</strong> varies truck to truck<br><strong>Location:</strong> DAVIS ST: DAVIS CT \ JACKSON ST to BROADWAY (500 - 699)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Tu/Th/Fr:10AM-3PM",""
"The Chef Station","","DIVISADERO ST: OAK ST to FELL ST (401 - 499) -- WEST --","REQUESTED","south american peruvian food - ceiches: hot wok dishes: hot pastas: rice dishes: and tapas.",37.7733640531909,-122.437875225303,"",29492,"<strong>Name: </strong>The Chef Station<br><strong>Food:</strong> South American Peruvian Food - Ceiches: hot wok dishes: hot pastas: rice dishes: and Tapas.<br><strong>Location:</strong> DIVISADERO ST: OAK ST to FELL ST (401 - 499) -- WEST --<br><strong>Type:</strong> <br><strong>Availability:</strong> ",""
"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs","Push Cart","POST ST: STOCKTON ST to POWELL ST (300 - 399)","REQUESTED","american food: hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.",0,0,"",NA,"<strong>Name: </strong>San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs<br><strong>Food:</strong> American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.<br><strong>Location:</strong> POST ST: STOCKTON ST to POWELL ST (300 - 399)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs","Push Cart","POWELL ST: GEARY ST to POST ST (300 - 399)","REQUESTED","american food: hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.",37.7877552989675,-122.408782213965,"",28852,"<strong>Name: </strong>San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs<br><strong>Food:</strong> American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.<br><strong>Location:</strong> POWELL ST: GEARY ST to POST ST (300 - 399)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"The Chef Station","Truck","10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18)","REQUESTED","south american/peruvian food",37.7758255197583,-122.417249626643,"",28853,"<strong>Name: </strong>The Chef Station<br><strong>Food:</strong> South American/Peruvian food<br><strong>Location:</strong> 10TH ST: FELL ST \ MARKET ST \ POLK ST to END (1 - 18)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Halal Cart of San Francisco","Push Cart","MARKET ST: FREMONT ST \ FRONT ST to 01ST ST \ BUSH ST (400 - 498) -- NORTH --","REQUESTED","gyro; chicken over rice; gyro over rice;",37.7917572059444,-122.398897636892,"",28860,"<strong>Name: </strong>Halal Cart of San Francisco<br><strong>Food:</strong> Gyro; Chicken over rice; Gyro over rice;<br><strong>Location:</strong> MARKET ST: FREMONT ST \ FRONT ST to 01ST ST \ BUSH ST (400 - 498) -- NORTH --<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Munch India","Truck","POST ST: MONTGOMERY ST to LICK PL (1 - 40)","REQUESTED","daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.",0,0,"",NA,"<strong>Name: </strong>Munch India<br><strong>Food:</strong> Daily rotating menus consisting of various local & organic vegetable: poultry: meat: seafood : rice & bread dishes.<br><strong>Location:</strong> POST ST: MONTGOMERY ST to LICK PL (1 - 40)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Halal Cart of San Francisco","Push Cart","MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --","REQUESTED","gyro; chicken over rice; gyro over rice;",37.7898898782098,-122.399930411351,"",28855,"<strong>Name: </strong>Halal Cart of San Francisco<br><strong>Food:</strong> Gyro; Chicken over rice; Gyro over rice;<br><strong>Location:</strong> MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"SF Street Food","Truck","MISSION ST: ANNIE ST to 03RD ST (663 - 699)","REQUESTED","chicken tikka masala: vegetarian rice plate: burritos: tacos: mango lassi",37.7865580501799,-122.40103337535,"",28855,"<strong>Name: </strong>SF Street Food<br><strong>Food:</strong> Chicken Tikka Masala: Vegetarian Rice Plate: Burritos: Tacos: Mango Lassi<br><strong>Location:</strong> MISSION ST: ANNIE ST to 03RD ST (663 - 699)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Julie's Hot Dogs","Truck","MISSION ST: 19TH ST to 20TH ST (2300 - 2399)","REQUESTED","hot dogs: bacon-wrapped hot dogs: chicken burgers: energy drinks: water and various other drinks.",37.7588799920148,-122.419379202984,"Tu/We/Th:12AM-3AM;Mo-We:12PM-12AM",28859,"<strong>Name: </strong>Julie's Hot Dogs<br><strong>Food:</strong> Hot dogs: bacon-wrapped hot dogs: chicken burgers: energy drinks: water and various other drinks.<br><strong>Location:</strong> MISSION ST: 19TH ST to 20TH ST (2300 - 2399)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Tu/We/Th:12AM-3AM;Mo-We:12PM-12AM",""
"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs","Push Cart","POST ST: STOCKTON ST to POWELL ST (300 - 399)","REQUESTED","american food: hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.",37.7886212190862,-122.408068906407,"",28852,"<strong>Name: </strong>San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs<br><strong>Food:</strong> American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.<br><strong>Location:</strong> POST ST: STOCKTON ST to POWELL ST (300 - 399)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Ziaurehman Amini","Push Cart","DRUMM ST: MARKET ST to CALIFORNIA ST (1 - 6)","REQUESTED","",37.7932137316634,-122.397043036718,"",28860,"<strong>Name: </strong>Ziaurehman Amini<br><strong>Food:</strong> <br><strong>Location:</strong> DRUMM ST: MARKET ST to CALIFORNIA ST (1 - 6)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs","Push Cart","GEARY ST: STOCKTON ST to POWELL ST (200 - 299)","REQUESTED","american food: hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.",0,0,"",NA,"<strong>Name: </strong>San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs<br><strong>Food:</strong> American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.<br><strong>Location:</strong> GEARY ST: STOCKTON ST to POWELL ST (200 - 299)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
"Athena SF Gyro","Push Cart","08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699)","REQUESTED","gyro pita bread (lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks",37.7710219992437,-122.403546254184,"Mo-We:6AM-6PM",28853,"<strong>Name: </strong>Athena SF Gyro<br><strong>Food:</strong> Gyro pita bread (Lamb or chicken): lamb over rice: chicken over rice: chicken biryani rice: soft drinks<br><strong>Location:</strong> 08TH ST: BRANNAN ST to TOWNSEND ST (600 - 699)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> Mo-We:6AM-6PM",""
"SF Street Food","Truck","SUTTER ST: CLAUDE LN to GRANT AVE (216 - 299)","REQUESTED","chicken tikka masala: vegetarian rice plate: burritos: tacos: mango lassi",37.7899138671344,-122.405232892524,"",28857,"<strong>Name: </strong>SF Street Food<br><strong>Food:</strong> Chicken Tikka Masala: Vegetarian Rice Plate: Burritos: Tacos: Mango Lassi<br><strong>Location:</strong> SUTTER ST: CLAUDE LN to GRANT AVE (216 - 299)<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> ",""
"Reecees Soulicious","Truck","03RD ST: NEWCOMB AVE to OAKDALE AVE (4701 - 4799) -- EAST --","REQUESTED","fried chicken: fried fish: greens: mac & cheese: peach cobbler: and string beans",37.7350042289514,-122.3901724697,"Th/Fr/Sa:7AM-7PM",58,"<strong>Name: </strong>Reecees Soulicious<br><strong>Food:</strong> Fried Chicken: Fried Fish: Greens: Mac & Cheese: Peach Cobbler: and String beans<br><strong>Location:</strong> 03RD ST: NEWCOMB AVE to OAKDALE AVE (4701 - 4799) -- EAST --<br><strong>Type:</strong> Truck<br><strong>Availability:</strong> Th/Fr/Sa:7AM-7PM",""
"Chilifruit","Push Cart","24TH ST: MISSION ST to OSAGE ALY (3300 - 3322)","REQUESTED","mangoneadas: fruit snacks: chamoyadas: bionicos",0,0,"",NA,"<strong>Name: </strong>Chilifruit<br><strong>Food:</strong> Mangoneadas: Fruit snacks: Chamoyadas: Bionicos<br><strong>Location:</strong> 24TH ST: MISSION ST to OSAGE ALY (3300 - 3322)<br><strong>Type:</strong> Push Cart<br><strong>Availability:</strong> ",""
